# Reference library (divisor): salt
# Comparison library (numerator): apigennin
Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	apigennin_r1 raw countings	apigennin_r2 raw countings	control_r1 raw countings	control_r2 raw countings	salt_r1 raw countings	salt_r2 raw countings	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
sense	NC_020062.1	Protein Homology	CDS	394222	395097	.	-	0	ID=cds-WP_015342388.1;Parent=gene-RTCIAT899_RS23945;Dbxref=GenBank:WP_015342388.1;Name=WP_015342388.1;Ontology_term=GO:0008643,GO:0055085,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;go_process=carbohydrate transport|0008643||IEA,transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004119319.1;locus_tag=RTCIAT899_RS23945;product=carbohydrate ABC transporter permease;protein_id=WP_015342388.1;transl_table=11	2.0	14.0	2.0	21.5	4.5	0.25	4.1325364697828	0.232844406030312	1.08922737242149	0.213770248458473	0.830726226932316	0.969890875577183
sense	NC_020062.1	Protein Homology	CDS	395214	396491	.	-	0	ID=cds-WP_015342389.1;Parent=gene-RTCIAT899_RS23950;Dbxref=GenBank:WP_015342389.1;Name=WP_015342389.1;Ontology_term=GO:0042626,GO:0140359,GO:0055052;gbkey=CDS;go_component=ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342389.1;locus_tag=RTCIAT899_RS23950;product=ABC transporter substrate-binding protein;protein_id=WP_015342389.1;transl_table=11	5.083333333333333	15.333333333333334	5.5	25.5	1.0	0	4.82112328840335	1.50889268559275	1.04402384936668	1.44526649128568	0.148383046187889	0.960224561962078
sense	NC_020062.1	Protein Homology	CDS	396691	397836	.	+	0	ID=cds-WP_015342390.1;Parent=gene-RTCIAT899_RS23955;Dbxref=GenBank:WP_015342390.1;Name=WP_015342390.1;Ontology_term=GO:0006355,GO:0003677,GO:0003700,GO:0005524;gbkey=CDS;go_function=DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA,ATP binding|0005524||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004119317.1;locus_tag=RTCIAT899_RS23955;product=ROK family transcriptional regulator;protein_id=WP_015342390.1;transl_table=11	51.2	4.0	40.0	18.0	3.0	0	14.8544780625451	1.93613028583567	1.06223267790895	1.82269885506349	0.0683490138158015	0.960224561962078
sense	NC_020062.1	Protein Homology	CDS	397911	398594	.	-	0	ID=cds-WP_015342391.1;Parent=gene-RTCIAT899_RS23960;Dbxref=GenBank:WP_015342391.1;Name=WP_015342391.1;Ontology_term=GO:0006730,GO:0030272;gbkey=CDS;go_function=5-formyltetrahydrofolate cyclo-ligase activity|0030272||IEA;go_process=one-carbon metabolic process|0006730||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342391.1;locus_tag=RTCIAT899_RS23960;product=5-formyltetrahydrofolate cyclo-ligase;protein_id=WP_015342391.1;transl_table=11	1.0	3.0	0	7.0	0	0	0.861234229421593	0.277593789343574	0.990855649659183	0.280155630579546	0.779358105751278	0.967651531145028
sense	NC_020062.1	Protein Homology	CDS	398703	399608	.	+	0	ID=cds-WP_015342392.1;Parent=gene-RTCIAT899_RS23965;Dbxref=GenBank:WP_015342392.1;Name=WP_015342392.1;Ontology_term=GO:0001216,GO:0003677,GO:0003700;gbkey=CDS;go_function=DNA-binding transcription activator activity|0001216||IEA,DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003549825.1;locus_tag=RTCIAT899_RS23965;product=LysR family transcriptional regulator;protein_id=WP_015342392.1;transl_table=11	4.166666666666667	5.6	1.5	9.5	0.5	0	2.00588010101148	1.13793482604001	1.16156648850467	0.97965535102938	0.327256272659392	0.960224561962078
sense	NC_020062.1	Protein Homology	CDS	399662	400783	.	+	0	ID=cds-WP_015342393.1;Parent=gene-RTCIAT899_RS23970;Dbxref=GenBank:WP_015342393.1;Name=WP_015342393.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342393.1;locus_tag=RTCIAT899_RS23970;product=HPP family protein;protein_id=WP_015342393.1;transl_table=11	0.2777777777777778	11.7	5.722222222222222	12.5	1.0833333333333333	0	2.9652750742011	0.710037709730706	1.16049527588085	0.611840241393287	0.540643462277766	0.960224561962078
sense	NC_020062.1	Protein Homology	CDS	400854	400949	.	-	0	ID=cds-RTCIAT899_RS33330;Parent=gene-RTCIAT899_RS33330;Note=incomplete%3B partial in the middle of a contig%3B missing C-terminus;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003575645.1;locus_tag=RTCIAT899_RS33330;partial=true;product=DUF488 family protein;pseudo=true;start_range=.,400854;transl_table=11	0	6.0	1.0	9.0	0	0	1.27404827828276	0.40172401514559	1.0513290026386	0.382110656262076	0.702379287935032	0.960357823831468
sense	NC_020062.1	Protein Homology	CDS	401506	401703	.	+	0	ID=cds-WP_015342395.1;Parent=gene-RTCIAT899_RS23975;Dbxref=GenBank:WP_015342395.1;Name=WP_015342395.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342395.1;locus_tag=RTCIAT899_RS23975;product=hypothetical protein;protein_id=WP_015342395.1;transl_table=11	0	6.0	1.0	5.5	0.5	0	1.06626896236154	0.395382119480745	1.02256802769552	0.386656054924567	0.699010853523997	0.960357823831468
sense	NC_020062.1	Protein Homology	CDS	402170	402898	.	+	0	ID=cds-WP_244441548.1;Parent=gene-RTCIAT899_RS23980;Dbxref=GenBank:WP_244441548.1;Name=WP_244441548.1;Ontology_term=GO:0006355,GO:0003700,GO:0043565;gbkey=CDS;go_function=DNA-binding transcription factor activity|0003700||IEA,sequence-specific DNA binding|0043565||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342396.1;locus_tag=RTCIAT899_RS23980;product=helix-turn-helix domain-containing protein;protein_id=WP_244441548.1;transl_table=11	21.333333333333332	23.0	14.0	23.1	5.0	0	9.42517495023273	1.31372041759793	0.829987129653468	1.58282022776236	0.113462444922052	0.960224561962078
sense	NC_020062.1	Protein Homology	CDS	403083	403634	.	+	0	ID=cds-WP_244441549.1;Parent=gene-RTCIAT899_RS23985;Dbxref=GenBank:WP_244441549.1;Name=WP_244441549.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004119590.1;locus_tag=RTCIAT899_RS23985;product=hypothetical protein;protein_id=WP_244441549.1;transl_table=11	0	7.5	0	13.5	1.0	0	1.85517989225312	0.288613258818067	1.09748130905015	0.262977835192343	0.792567662952615	0.967651531145028
sense	NC_020062.1	Protein Homology	CDS	403631	408334	.	+	0	ID=cds-WP_041678137.1;Parent=gene-RTCIAT899_RS23990;Dbxref=GenBank:WP_041678137.1;Name=WP_041678137.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_020479870.1;locus_tag=RTCIAT899_RS23990;product=beta strand repeat-containing protein;protein_id=WP_041678137.1;transl_table=11	12.172161172161172	48.285714285714285	8.001044277360066	65.25	4.898051948051948	1.75	13.8003919507571	0.947025303991281	0.873960959208973	1.08360138289065	0.278541577423833	0.960224561962078
sense	NC_020062.1	Protein Homology	CDS	408342	408917	.	+	0	ID=cds-WP_015342399.1;Parent=gene-RTCIAT899_RS23995;Dbxref=GenBank:WP_015342399.1;Name=WP_015342399.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007695992.1;locus_tag=RTCIAT899_RS23995;product=invasion associated locus B family protein;protein_id=WP_015342399.1;transl_table=11	1.0	6.0	0	8.0	0	0	1.17946093175962	0.503115437944964	1.03932701630976	0.484078090966336	0.628330449365639	0.960357823831468
sense	NC_020062.1	Protein Homology	CDS	408931	409620	.	+	0	ID=cds-WP_015342400.1;Parent=gene-RTCIAT899_RS24000;Dbxref=GenBank:WP_015342400.1;Name=WP_015342400.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342400.1;locus_tag=RTCIAT899_RS24000;product=hypothetical protein;protein_id=WP_015342400.1;transl_table=11	0	5.0588235294117645	0	6.0	0.5	0	0.830503515782927	0.256463412063288	0.912777714361444	0.280970282280285	0.778733193340938	0.967651531145028
sense	NC_020062.1	Protein Homology	CDS	409623	410096	.	+	0	ID=cds-WP_041678138.1;Parent=gene-RTCIAT899_RS24005;Dbxref=GenBank:WP_041678138.1;Name=WP_041678138.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017276424.1;locus_tag=RTCIAT899_RS24005;product=DUF4189 domain-containing protein;protein_id=WP_041678138.1;transl_table=11	3.25	2.5	0	3.0	0.5	0	0.756103955220761	0.46935990339721	0.985753178365018	0.476143433973701	0.633972195311878	0.960357823831468
sense	NC_020062.1	Protein Homology	CDS	410285	410797	.	+	0	ID=cds-WP_041678352.1;Parent=gene-RTCIAT899_RS24010;Dbxref=GenBank:WP_041678352.1;Name=WP_041678352.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004119569.1;locus_tag=RTCIAT899_RS24010;product=invasion associated locus B family protein;protein_id=WP_041678352.1;transl_table=11	3.2	10.0	4.0	7.0	0	0	2.30816073658255	1.36950933026399	1.16037673361917	1.18022818847164	0.237909470586198	0.960224561962078
sense	NC_020062.1	Protein Homology	CDS	410823	411851	.	-	0	ID=cds-WP_197923094.1;Parent=gene-RTCIAT899_RS24015;Dbxref=GenBank:WP_197923094.1;Name=WP_197923094.1;Ontology_term=GO:0016787;gbkey=CDS;go_function=hydrolase activity|0016787||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017775661.1;locus_tag=RTCIAT899_RS24015;product=alpha/beta hydrolase family protein;protein_id=WP_197923094.1;transl_table=11	20.5	18.2	17.833333333333336	30.5	1.25	0	9.0921803727655	2.40601204406312	0.948220414821688	2.53739743044402	0.0111680088951538	0.960224561962078
sense	NC_020062.1	Protein Homology	CDS	411904	412089	.	-	0	ID=cds-WP_015342404.1;Parent=gene-RTCIAT899_RS24020;Dbxref=GenBank:WP_015342404.1;Name=WP_015342404.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342404.1;locus_tag=RTCIAT899_RS24020;product=hypothetical protein;protein_id=WP_015342404.1;transl_table=11	4.0	3.0	2.5	5.5	1.0	0	1.7015053530682	0.505541251920178	1.16295667943062	0.434703425210722	0.663777711864028	0.960357823831468
sense	NC_020062.1	Protein Homology	CDS	412165	413025	.	-	0	ID=cds-WP_015342405.1;Parent=gene-RTCIAT899_RS24025;Dbxref=GenBank:WP_015342405.1;Name=WP_015342405.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342405.1;locus_tag=RTCIAT899_RS24025;product=hypothetical protein;protein_id=WP_015342405.1;transl_table=11	2.5	10.0	4.5	19.0	0	0	3.01182910502633	1.32544026636099	1.14799587004402	1.15456884553963	0.248267030746475	0.960224561962078
sense	NC_020062.1	Protein Homology	CDS	413429	414400	.	-	0	ID=cds-WP_015342406.1;Parent=gene-RTCIAT899_RS24030;Dbxref=GenBank:WP_015342406.1;Name=WP_015342406.1;Ontology_term=GO:0005524;gbkey=CDS;go_function=ATP binding|0005524||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342406.1;locus_tag=RTCIAT899_RS24030;product=ROK family protein;protein_id=WP_015342406.1;transl_table=11	0	6.142857142857143	0.25	1.6111111111111112	1.5	0	1.079715945308	-0.0466276335229157	1.02803231610924	-0.0453561943455101	0.963823396877048	0.994400445557826
sense	NC_020062.1	Protein Homology	CDS	414397	415122	.	-	0	ID=cds-WP_015342407.1;Parent=gene-RTCIAT899_RS24035;Dbxref=GenBank:WP_015342407.1;Name=WP_015342407.1;Ontology_term=GO:0004750,GO:0046872;gbkey=CDS;go_function=D-ribulose-phosphate 3-epimerase activity|0004750||IEA,metal ion binding|0046872||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007702418.1;locus_tag=RTCIAT899_RS24035;product=ribulose-phosphate 3-epimerase;protein_id=WP_015342407.1;transl_table=11	1.0	8.0	1.0	15.5	0.5	0	2.05229353091626	0.850707505233313	1.15449362360147	0.736866352348929	0.461203627762708	0.960224561962078
sense	NC_020062.1	Protein Homology	CDS	415119	415946	.	-	0	ID=cds-WP_015342408.1;Parent=gene-RTCIAT899_RS24040;Dbxref=GenBank:WP_015342408.1;Name=WP_015342408.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342408.1;locus_tag=RTCIAT899_RS24040;product=alpha/beta fold hydrolase;protein_id=WP_015342408.1;transl_table=11	9.0	15.0	5.4	24.0	1.0	0	5.03962285562981	1.79450245506144	1.02702042941623	1.74728993081614	0.0805870588221489	0.960224561962078
sense	NC_020062.1	Protein Homology	CDS	415946	416764	.	-	0	ID=cds-WP_015342409.1;Parent=gene-RTCIAT899_RS24045;Dbxref=GenBank:WP_015342409.1;Name=WP_015342409.1;Ontology_term=GO:0003824,GO:0016853;gbkey=CDS;go_function=catalytic activity|0003824||IEA,isomerase activity|0016853||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_013532943.1;locus_tag=RTCIAT899_RS24045;product=sugar phosphate isomerase/epimerase family protein;protein_id=WP_015342409.1;transl_table=11	2.125	6.590909090909091	1.8333333333333333	13.0	0.16666666666666666	0	2.04175060323857	0.967430962025543	1.16092770332259	0.833325761162169	0.404661031310704	0.960224561962078
sense	NC_020062.1	Protein Homology	CDS	416764	417840	.	-	0	ID=cds-WP_015342410.1;Parent=gene-RTCIAT899_RS24050;Dbxref=GenBank:WP_015342410.1;Name=WP_015342410.1;Ontology_term=GO:0000166,GO:0003824;gbkey=CDS;go_function=nucleotide binding|0000166||IEA,catalytic activity|0003824||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_013532944.1;locus_tag=RTCIAT899_RS24050;product=Gfo/Idh/MocA family protein;protein_id=WP_015342410.1;transl_table=11	3.125	9.0	4.75	13.5	7.0	0.5	4.41418552561297	-0.575705550848713	1.00897227990801	-0.570586092713274	0.568280247930029	0.960224561962078
sense	NC_020062.1	Protein Homology	CDS	417852	418670	.	-	0	ID=cds-WP_015342411.1;Parent=gene-RTCIAT899_RS24055;Dbxref=GenBank:WP_015342411.1;Name=WP_015342411.1;Ontology_term=GO:0003824,GO:0016853;gbkey=CDS;go_function=catalytic activity|0003824||IEA,isomerase activity|0016853||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015917900.1;locus_tag=RTCIAT899_RS24055;product=sugar phosphate isomerase/epimerase family protein;protein_id=WP_015342411.1;transl_table=11	1.1666666666666667	2.2	1.6666666666666667	7.6	2.333333333333333	0	1.59632050482021	-0.445360795438388	1.16158402232931	-0.383408162368927	0.70141715221057	0.960357823831468
sense	NC_020062.1	Protein Homology	CDS	418676	419512	.	-	0	ID=cds-WP_015342412.1;Parent=gene-RTCIAT899_RS24060;Dbxref=GenBank:WP_015342412.1;Name=WP_015342412.1;Ontology_term=GO:0008643,GO:0055085;gbkey=CDS;go_process=carbohydrate transport|0008643||IEA,transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008873999.1;locus_tag=RTCIAT899_RS24060;product=carbohydrate ABC transporter permease;protein_id=WP_015342412.1;transl_table=11	0	27.0	7.5	40.0	2.0	0	6.6765675511843	1.14219972580026	1.09362148583057	1.0444196100745	0.296291294681286	0.960224561962078
sense	NC_020062.1	Protein Homology	CDS	419509	420429	.	-	0	ID=cds-WP_015342413.1;Parent=gene-RTCIAT899_RS24065;Dbxref=GenBank:WP_015342413.1;Name=WP_015342413.1;Ontology_term=GO:0008643,GO:0055085,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;go_process=carbohydrate transport|0008643||IEA,transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342413.1;locus_tag=RTCIAT899_RS24065;product=carbohydrate ABC transporter permease;protein_id=WP_015342413.1;transl_table=11	2.0	20.833333333333332	1.125	22.0	1.5	0	4.11742029687701	1.06694152636266	1.12267802721217	0.95035397549561	0.341932421498067	0.960224561962078
sense	NC_020062.1	Protein Homology	CDS	420443	421789	.	-	0	ID=cds-WP_015342414.1;Parent=gene-RTCIAT899_RS24070;Dbxref=GenBank:WP_015342414.1;Name=WP_015342414.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342414.1;locus_tag=RTCIAT899_RS24070;product=ABC transporter substrate-binding protein;protein_id=WP_015342414.1;transl_table=11	0.25	25.5	1.25	26.524390243902438	1.5833333333333333	0	4.62376625020397	1.02637856613107	1.15210926993938	0.890869115379202	0.372999390898573	0.960224561962078
sense	NC_020062.1	Protein Homology	CDS	421966	423114	.	+	0	ID=cds-WP_015342415.1;Parent=gene-RTCIAT899_RS24075;Dbxref=GenBank:WP_015342415.1;Name=WP_015342415.1;Ontology_term=GO:0000166,GO:0003824;gbkey=CDS;go_function=nucleotide binding|0000166||IEA,catalytic activity|0003824||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008874002.1;locus_tag=RTCIAT899_RS24075;product=Gfo/Idh/MocA family protein;protein_id=WP_015342415.1;transl_table=11	0.3484848484848485	20.5	0	28.2	1.0	0	3.82068442134265	0.429206875512178	0.976775647711916	0.439411933044798	0.660363081519904	0.960357823831468
sense	NC_020062.1	Protein Homology	CDS	423138	424091	.	+	0	ID=cds-WP_015342416.1;Parent=gene-RTCIAT899_RS24080;Dbxref=GenBank:WP_015342416.1;Name=WP_015342416.1;Ontology_term=GO:0016787;gbkey=CDS;go_function=hydrolase activity|0016787||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342416.1;locus_tag=RTCIAT899_RS24080;product=alpha/beta hydrolase;protein_id=WP_015342416.1;transl_table=11	7.0	4.5	2.0	13.0	0	0	2.43002814907986	1.33119963987401	1.16080801214462	1.14678708791352	0.251469626974357	0.960224561962078
sense	NC_020062.1	Protein Homology	CDS	424110	425144	.	-	0	ID=cds-WP_015342417.1;Parent=gene-RTCIAT899_RS24085;Dbxref=GenBank:WP_015342417.1;Name=WP_015342417.1;Ontology_term=GO:0006355,GO:0003677,GO:0003700;gbkey=CDS;go_function=DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003572553.1;locus_tag=RTCIAT899_RS24085;product=LacI family DNA-binding transcriptional regulator;protein_id=WP_015342417.1;transl_table=11	2.0357142857142856	9.0	1.0	16.0	0.07142857142857142	0	2.26273140294547	1.0814393078552	1.16119793200485	0.931313497939199	0.351691421763316	0.960224561962078
sense	NC_020062.1	Protein Homology	CDS	425411	426292	.	-	0	ID=cds-WP_015342418.1;Parent=gene-RTCIAT899_RS24090;Dbxref=GenBank:WP_015342418.1;Name=WP_015342418.1;Ontology_term=GO:0006508,GO:0008236;gbkey=CDS;go_function=serine-type peptidase activity|0008236||IEA;go_process=proteolysis|0006508||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342418.1;locus_tag=RTCIAT899_RS24090;product=alpha/beta hydrolase;protein_id=WP_015342418.1;transl_table=11	16.0	24.0	14.0	34.0	5.0	0	9.63277694252641	1.14817358562104	0.819106717855878	1.40173869972222	0.160993289702378	0.960224561962078
sense	NC_020062.1	Protein Homology	CDS	426603	427232	.	-	0	ID=cds-WP_015342419.1;Parent=gene-RTCIAT899_RS24095;Dbxref=GenBank:WP_015342419.1;Name=WP_015342419.1;Ontology_term=GO:0006355,GO:0003677,GO:0003700;gbkey=CDS;go_function=DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342419.1;locus_tag=RTCIAT899_RS24095;product=TetR/AcrR family transcriptional regulator;protein_id=WP_015342419.1;transl_table=11	2.0	4.0	2.25	14.0	0	0	1.86204344484802	0.68899028909651	1.15725662823998	0.595365169905628	0.55159940216599	0.960224561962078
sense	NC_020062.1	Protein Homology	CDS	427339	428415	.	+	0	ID=cds-WP_015342420.1;Parent=gene-RTCIAT899_RS24100;Dbxref=GenBank:WP_015342420.1;Name=WP_015342420.1;Ontology_term=GO:0055085,GO:0022857,GO:0042802,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=transmembrane transporter activity|0022857||IEA,identical protein binding|0042802||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018073004.1;locus_tag=RTCIAT899_RS24100;product=efflux RND transporter periplasmic adaptor subunit;protein_id=WP_015342420.1;transl_table=11	0	7.0	0	10.1	0	0	1.27352055725408	0.346112294656963	0.956204772268431	0.361964617511656	0.717378471288689	0.962423898398307
sense	NC_020062.1	Protein Homology	CDS	428412	429482	.	+	0	ID=cds-WP_015342421.1;Parent=gene-RTCIAT899_RS24105;Dbxref=GenBank:WP_015342421.1;Name=WP_015342421.1;Ontology_term=GO:0055085,GO:0022857,GO:0042802,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=transmembrane transporter activity|0022857||IEA,identical protein binding|0042802||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342421.1;locus_tag=RTCIAT899_RS24105;product=efflux RND transporter periplasmic adaptor subunit;protein_id=WP_015342421.1;transl_table=11	0.5	10.666666666666666	2.0	15.024390243902438	0.25	0	2.2573282638562	0.840366835310437	1.14138054078272	0.736272264405473	0.46156502178188	0.960224561962078
sense	NC_020062.1	Protein Homology	CDS	429494	432544	.	+	0	ID=cds-WP_015342422.1;Parent=gene-RTCIAT899_RS24110;Dbxref=GenBank:WP_015342422.1;Name=WP_015342422.1;Ontology_term=GO:0042908,GO:0015562,GO:0022857,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=efflux transmembrane transporter activity|0015562||IEA,transmembrane transporter activity|0022857||IEA;go_process=xenobiotic transport|0042908||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342422.1;locus_tag=RTCIAT899_RS24110;product=efflux RND transporter permease subunit;protein_id=WP_015342422.1;transl_table=11	9.686335403726707	42.733333333333334	3.2	63.5	1.5333333333333332	0	10.1772323106222	2.03109266184896	1.01468469203138	2.00169833821258	0.0453171852468039	0.960224561962078
sense	NC_020062.1	Protein Homology	CDS	432556	433848	.	+	0	ID=cds-WP_015342423.1;Parent=gene-RTCIAT899_RS24115;Dbxref=GenBank:WP_015342423.1;Name=WP_015342423.1;Ontology_term=GO:0016787;gbkey=CDS;go_function=hydrolase activity|0016787||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342423.1;locus_tag=RTCIAT899_RS24115;product=alpha/beta hydrolase;protein_id=WP_015342423.1;transl_table=11	1.5	20.0	5.0	23.5	1.5	0	4.78405674319846	1.07557212216086	1.06717123505224	1.00787210789861	0.313515863350675	0.960224561962078
sense	NC_020062.1	Protein Homology	CDS	434084	434533	.	+	0	ID=cds-WP_015342424.1;Parent=gene-RTCIAT899_RS24120;Dbxref=GenBank:WP_015342424.1;Name=WP_015342424.1;Ontology_term=GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342424.1;locus_tag=RTCIAT899_RS24120;product=DUF805 domain-containing protein;protein_id=WP_015342424.1;transl_table=11	0.5	13.5	2.0	12.0	3.5	0	3.18504095956316	0.0954414259784391	1.15842786631265	0.0823887518195116	0.934337580388464	0.994400445557826
sense	NC_020062.1	Protein Homology	CDS	434538	435266	.	+	0	ID=cds-WP_015342425.1;Parent=gene-RTCIAT899_RS24125;Dbxref=GenBank:WP_015342425.1;Name=WP_015342425.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018071514.1;locus_tag=RTCIAT899_RS24125;product=hypothetical protein;protein_id=WP_015342425.1;transl_table=11	0.5833333333333334	5.0	0	14.5	0.5	0	1.51203058681397	0.447327138443684	1.0771951037523	0.415270304223875	0.677944037500904	0.960357823831468
sense	NC_020062.1	Protein Homology	CDS	435259	436533	.	+	0	ID=cds-WP_015342426.1;Parent=gene-RTCIAT899_RS24130;Dbxref=GenBank:WP_015342426.1;Name=WP_015342426.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018448801.1;locus_tag=RTCIAT899_RS24130;product=DUF4350 domain-containing protein;protein_id=WP_015342426.1;transl_table=11	1.5	8.5	0	19.0	1.0	0	2.45637654260406	0.590079033210174	1.16153721664196	0.508015606177572	0.61144239868599	0.960224561962078
sense	NC_020062.1	Protein Homology	CDS	436520	437476	.	+	0	ID=cds-WP_015342427.1;Parent=gene-RTCIAT899_RS24135;Dbxref=GenBank:WP_015342427.1;Name=WP_015342427.1;Ontology_term=GO:0005524,GO:0016887;gbkey=CDS;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004672843.1;locus_tag=RTCIAT899_RS24135;product=AAA family ATPase;protein_id=WP_015342427.1;transl_table=11	1.0	12.0	1.0	20.5	0.5	0	2.66128852596361	1.15706161529318	1.16216409424411	0.995609502155332	0.319439916078596	0.960224561962078
sense	NC_020062.1	Protein Homology	CDS	437477	438796	.	+	0	ID=cds-WP_015342428.1;Parent=gene-RTCIAT899_RS24140;Dbxref=GenBank:WP_015342428.1;Name=WP_015342428.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018071511.1;locus_tag=RTCIAT899_RS24140;product=DUF58 domain-containing protein;protein_id=WP_015342428.1;transl_table=11	5.5	13.0	1.7	11.0	1.5	0	3.35422304161606	1.06855918294395	1.09670855527292	0.97433285972501	0.329891294147217	0.960224561962078
sense	NC_020062.1	Protein Homology	CDS	438793	439872	.	+	0	ID=cds-WP_015342429.1;Parent=gene-RTCIAT899_RS24145;Dbxref=GenBank:WP_015342429.1;Name=WP_015342429.1;Ontology_term=GO:0030435,GO:0042173,GO:1901893;gbkey=CDS;go_process=sporulation resulting in formation of a cellular spore|0030435||IEA,regulation of sporulation resulting in formation of a cellular spore|0042173||IEA,positive regulation of cell septum assembly|1901893||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342429.1;locus_tag=RTCIAT899_RS24145;product=stage II sporulation protein M;protein_id=WP_015342429.1;transl_table=11	1.0	8.5	0.8333333333333333	7.5	1.0	0	1.7198466254423	0.527515217908524	1.15983424361746	0.454819488915271	0.649239108244396	0.960357823831468
sense	NC_020062.1	Protein Homology	CDS	439869	440774	.	+	0	ID=cds-WP_015342430.1;Parent=gene-RTCIAT899_RS24150;Dbxref=GenBank:WP_015342430.1;Name=WP_015342430.1;Ontology_term=GO:0005886;gbkey=CDS;go_component=plasma membrane|0005886||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342430.1;locus_tag=RTCIAT899_RS24150;product=RDD family protein;protein_id=WP_015342430.1;transl_table=11	4.0	33.5	0.5	43.111111111111114	2.0	0	6.75285352726254	0.984241655907727	1.15422035083717	0.852732890382538	0.393807447079591	0.960224561962078
