# Reference library (divisor): control
# Comparison library (numerator): apigennin
Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	apigennin_r1 raw countings	apigennin_r2 raw countings	control_r1 raw countings	control_r2 raw countings	salt_r1 raw countings	salt_r2 raw countings	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
sense	NC_020062.1	Protein Homology	CDS	219930	220403	.	+	0	ID=cds-WP_015342233.1;Parent=gene-RTCIAT899_RS31750;Dbxref=GenBank:WP_015342233.1;Name=WP_015342233.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342233.1;locus_tag=RTCIAT899_RS31750;product=PepSY domain-containing protein;protein_id=WP_015342233.1;transl_table=11	1.0	6.0	1.0	7.0	1.0	0	1.48460889989237	-0.0205509634814767	1.16411293464295	-0.0176537540902592	0.98591507378133	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	220406	221071	.	+	0	ID=cds-WP_015342234.1;Parent=gene-RTCIAT899_RS23200;Dbxref=GenBank:WP_015342234.1;Name=WP_015342234.1;Ontology_term=GO:0000160,GO:0006355,GO:0000156,GO:0003677;gbkey=CDS;go_function=phosphorelay response regulator activity|0000156||IEA,DNA binding|0003677||IEA;go_process=phosphorelay signal transduction system|0000160||IEA,regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342234.1;locus_tag=RTCIAT899_RS23200;product=response regulator transcription factor;protein_id=WP_015342234.1;transl_table=11	3.458333333333333	3.5	0	7.0	0	0	1.19912099669192	0.184347589042243	1.07409308494001	0.17163092438356	0.863727694051815	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	221101	222423	.	+	0	ID=cds-WP_244441541.1;Parent=gene-RTCIAT899_RS23205;Dbxref=GenBank:WP_244441541.1;Name=WP_244441541.1;Ontology_term=GO:0007165,GO:0000155,GO:0004673,GO:0005524;gbkey=CDS;go_function=phosphorelay sensor kinase activity|0000155||IEA,protein histidine kinase activity|0004673||IEA,ATP binding|0005524||IEA;go_process=signal transduction|0007165||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_006313597.1;locus_tag=RTCIAT899_RS23205;product=sensor histidine kinase;protein_id=WP_244441541.1;transl_table=11	7.75	22.0	4.0	20.5	2.0	0	5.28491251053586	0.410705208978148	0.860127798599222	0.477493239547669	0.633010933732089	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	222462	222926	.	+	0	ID=cds-RTCIAT899_RS32580;Parent=gene-RTCIAT899_RS32580;Note=internal stop%3B incomplete%3B partial in the middle of a contig%3B missing N-terminus;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014330199.1;locus_tag=RTCIAT899_RS32580;partial=true;product=hypothetical protein;pseudo=true;start_range=.,222462;transl_table=11	0.5	9.0	0.5	9.0	1.0	0	1.59187000917251	0.0868024625818692	1.09280263184645	0.0794310519139252	0.936689770805721	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	222927	223193	.	+	0	ID=cds-WP_081598448.1;Parent=gene-RTCIAT899_RS34670;Dbxref=GenBank:WP_081598448.1;Name=WP_081598448.1;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF019029.6;locus_tag=RTCIAT899_RS34670;product=DUF1496 domain-containing protein;protein_id=WP_081598448.1;transl_table=11	1.0	5.5	0.75	8.0	1.0	0	1.55386867186611	-0.0977900374870551	1.16488220015351	-0.083948434849608	0.933097429999085	0.999994493201698
sense	NC_020062.1	GeneMarkS-2+	CDS	223190	223552	.	+	0	ID=cds-WP_041678117.1;Parent=gene-RTCIAT899_RS23210;Dbxref=GenBank:WP_041678117.1;Name=WP_041678117.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=RTCIAT899_RS23210;product=hypothetical protein;protein_id=WP_041678117.1;transl_table=11	3.5	3.0	4.0	7.5	1.0	0	2.14557783659671	-0.402458470368841	1.13784211253825	-0.353703265096291	0.723561275396987	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	223661	224917	.	-	0	ID=cds-WP_015342237.1;Parent=gene-RTCIAT899_RS23215;Dbxref=GenBank:WP_015342237.1;Name=WP_015342237.1;Ontology_term=GO:0016491,GO:0050660;gbkey=CDS;go_function=oxidoreductase activity|0016491||IEA,flavin adenine dinucleotide binding|0050660||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342237.1;locus_tag=RTCIAT899_RS23215;product=NAD(P)/FAD-dependent oxidoreductase;protein_id=WP_015342237.1;transl_table=11	2.0434782608695654	8.0	2.0	16.0	0	0	2.33251889594789	-0.395146219007648	1.15506642550404	-0.342098264032926	0.732276943832115	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	224936	225730	.	-	0	ID=cds-WP_015342238.1;Parent=gene-RTCIAT899_RS23220;Dbxref=GenBank:WP_015342238.1;Name=WP_015342238.1;Ontology_term=GO:0005524,GO:0015424,GO:0016887,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATP binding|0005524||IEA,ABC-type amino acid transporter activity|0015424||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342238.1;locus_tag=RTCIAT899_RS23220;product=amino acid ABC transporter ATP-binding protein;protein_id=WP_015342238.1;transl_table=11	5.599999999999997	3.6	6.149999999999997	9.1	2.5000000000000004	0	3.30153985605375	-0.366328124831828	1.03490926920761	-0.353971247269155	0.723360431353881	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	225727	226383	.	-	0	ID=cds-WP_015342239.1;Parent=gene-RTCIAT899_RS23225;Dbxref=GenBank:WP_015342239.1;Name=WP_015342239.1;Ontology_term=GO:0006865,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;go_process=amino acid transport|0006865||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342239.1;locus_tag=RTCIAT899_RS23225;product=amino acid ABC transporter permease;protein_id=WP_015342239.1;transl_table=11	1.2619047619047616	5.5	0.7857142857142856	10.142857142857142	1.1285714285714286	0.14285714285714285	1.69238821581359	-0.238750287388999	1.16541811668334	-0.204862344227544	0.837679676161342	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	226383	227096	.	-	0	ID=cds-WP_015342240.1;Parent=gene-RTCIAT899_RS23230;Dbxref=GenBank:WP_015342240.1;Name=WP_015342240.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342240.1;locus_tag=RTCIAT899_RS23230;product=aspartate/glutamate racemase family protein;protein_id=WP_015342240.1;transl_table=11	2.0	5.0	1.0	5.0	2.0	0	1.61218054471388	0.20576842384236	1.16503169948443	0.176620450699685	0.859806529290727	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	227108	227941	.	-	0	ID=cds-WP_015342241.1;Parent=gene-RTCIAT899_RS23235;Dbxref=GenBank:WP_015342241.1;Name=WP_015342241.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010659258.1;locus_tag=RTCIAT899_RS23235;product=transporter substrate-binding domain-containing protein;protein_id=WP_015342241.1;transl_table=11	1.0	13.5	0.3333333333333333	15.0	1.0	0	2.54982242019655	0.155525443267702	1.16531551140807	0.13346208966169	0.893827944073434	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	227970	228548	.	-	0	ID=cds-WP_244441542.1;Parent=gene-RTCIAT899_RS23240;Dbxref=GenBank:WP_244441542.1;Name=WP_244441542.1;Ontology_term=GO:0043565;gbkey=CDS;go_function=sequence-specific DNA binding|0043565||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012093409.1;locus_tag=RTCIAT899_RS23240;product=Lrp/AsnC family transcriptional regulator;protein_id=WP_244441542.1;transl_table=11	3.0	13.5	1.0	21.0	1.3333333333333333	0	3.37305531231174	-0.0644207058202224	1.09134807504506	-0.0590285604503975	0.952929359818063	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	228547	229476	.	+	0	ID=cds-WP_041678338.1;Parent=gene-RTCIAT899_RS23245;Dbxref=GenBank:WP_041678338.1;Name=WP_041678338.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342243.1;locus_tag=RTCIAT899_RS23245;product=LysR substrate-binding domain-containing protein;protein_id=WP_041678338.1;transl_table=11	0	6.0	1.3333333333333333	10.0	1.0	0	1.56493932057248	-0.330047363604797	1.14505982626328	-0.288235912250852	0.773166160709194	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	229467	231218	.	-	0	ID=cds-WP_015342244.1;Parent=gene-RTCIAT899_RS23250;Dbxref=GenBank:WP_015342244.1;Name=WP_015342244.1;Ontology_term=GO:0009097,GO:0009099,GO:0000287,GO:0030976,GO:0050660,GO:0005948;gbkey=CDS;go_component=acetolactate synthase complex|0005948||IEA;go_function=magnesium ion binding|0000287||IEA,thiamine pyrophosphate binding|0030976||IEA,flavin adenine dinucleotide binding|0050660||IEA;go_process=isoleucine biosynthetic process|0009097||IEA,L-valine biosynthetic process|0009099||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018905967.1;locus_tag=RTCIAT899_RS23250;product=thiamine pyrophosphate-binding protein;protein_id=WP_015342244.1;transl_table=11	4.75	23.333333333333336	4.892857142857142	24.125	1.25	0.5	5.19373908897012	0.0509094716848299	0.894783349795498	0.056895863894277	0.954628149111955	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	231754	231894	.	-	0	ID=cds-RTCIAT899_RS33325;Parent=gene-RTCIAT899_RS33325;Note=incomplete%3B partial in the middle of a contig%3B missing C-terminus;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012650068.1;locus_tag=RTCIAT899_RS33325;partial=true;product=IS5/IS1182 family transposase;pseudo=true;start_range=.,231754;transl_table=11	0	3.0	1.0	6.0	1.0	0	1.03893330231322	-0.403752910615094	1.10630369690479	-0.364956667635398	0.715143752682594	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	232177	233148	.	+	0	ID=cds-WP_015342246.1;Parent=gene-RTCIAT899_RS23255;Dbxref=GenBank:WP_015342246.1;Name=WP_015342246.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342246.1;locus_tag=RTCIAT899_RS23255;product=nucleotidyltransferase family protein;protein_id=WP_015342246.1;transl_table=11	4.066666666666666	13.0	2.0	16.0	0	0	3.0023615703706	0.100645730651531	1.10561579736994	0.0910313789753628	0.927467657743726	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	233132	234055	.	-	0	ID=cds-WP_244441543.1;Parent=gene-RTCIAT899_RS23260;Dbxref=GenBank:WP_244441543.1;Name=WP_244441543.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007689696.1;locus_tag=RTCIAT899_RS23260;product=transporter;protein_id=WP_244441543.1;transl_table=11	8.0	11.0	9.0	9.0	0.1111111111111111	0	3.93079608247627	-0.0125077668636399	0.97917721391324	-0.0127737519684032	0.989808297682843	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	234231	234455	.	-	0	ID=cds-WP_041678118.1;Parent=gene-RTCIAT899_RS23265;Dbxref=GenBank:WP_041678118.1;Name=WP_041678118.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007689697.1;locus_tag=RTCIAT899_RS23265;product=hypothetical protein;protein_id=WP_041678118.1;transl_table=11	0	6.0	1.0	10.0	0	0	1.3433080502565	-0.280469182033651	1.08121580694159	-0.259401666376861	0.795325344125867	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	234636	234956	.	-	0	ID=cds-RTCIAT899_RS23270;Parent=gene-RTCIAT899_RS23270;Note=incomplete%3B partial in the middle of a contig%3B missing N-terminus;end_range=234956,.;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007674248.1;locus_tag=RTCIAT899_RS23270;partial=true;product=transposase;pseudo=true;transl_table=11	0	9.0	0	13.0	0	0	1.6472778267515	-0.091400673080621	1.03061414006074	-0.0886856385215462	0.929331746357576	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	235622	236398	.	-	0	ID=cds-WP_015342252.1;Parent=gene-RTCIAT899_RS23280;Dbxref=GenBank:WP_015342252.1;Name=WP_015342252.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018485768.1;locus_tag=RTCIAT899_RS23280;product=molybdopterin-binding protein;protein_id=WP_015342252.1;transl_table=11	0.45833333333333326	8.0	1.5	29.0	1.0	0	3.19962941144027	-1.11308001625035	1.14619388235539	-0.971109716589136	0.331493645721948	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	236395	237255	.	-	0	ID=cds-WP_015342253.1;Parent=gene-RTCIAT899_RS23285;Dbxref=GenBank:WP_015342253.1;Name=WP_015342253.1;Ontology_term=GO:0005506,GO:0009055,GO:0020037,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=iron ion binding|0005506||IEA,electron transfer activity|0009055||IEA,heme binding|0020037||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342253.1;locus_tag=RTCIAT899_RS23285;product=cytochrome b/b6 domain-containing protein;protein_id=WP_015342253.1;transl_table=11	5.0	31.0	7.5	32.0	0	0	6.64842721812038	-0.0816771369472487	0.860009348045393	-0.0949723827222138	0.92433676313927	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	237383	237994	.	-	0	ID=cds-WP_015342254.1;Parent=gene-RTCIAT899_RS23290;Dbxref=GenBank:WP_015342254.1;Name=WP_015342254.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342254.1;locus_tag=RTCIAT899_RS23290;product=hypothetical protein;protein_id=WP_015342254.1;transl_table=11	0	6.0	2.1666666666666665	9.0	0	0	1.42682474807328	-0.346834623858798	1.10091915371841	-0.315040957083312	0.752730556768235	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	238255	238812	.	+	0	ID=cds-WP_015342255.1;Parent=gene-RTCIAT899_RS32590;Dbxref=GenBank:WP_015342255.1;Name=WP_015342255.1;Ontology_term=GO:0006352,GO:0006355,GO:0003700,GO:0016987;gbkey=CDS;go_function=DNA-binding transcription factor activity|0003700||IEA,sigma factor activity|0016987||IEA;go_process=DNA-templated transcription initiation|0006352||IEA,regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342255.1;locus_tag=RTCIAT899_RS32590;product=sigma-70 family RNA polymerase sigma factor;protein_id=WP_015342255.1;transl_table=11	0.5	4.0	0.25	15.0	0.5	0	1.37085248675851	-0.459304556320669	0.992303028460627	-0.46286723223368	0.643459536304146	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	238799	239440	.	+	0	ID=cds-WP_015342256.1;Parent=gene-RTCIAT899_RS32595;Dbxref=GenBank:WP_015342256.1;Name=WP_015342256.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342256.1;locus_tag=RTCIAT899_RS32595;product=NrsF family protein;protein_id=WP_015342256.1;transl_table=11	1.25	6.0	0	7.0	0.5	0	1.11020115978588	0.113039544099873	1.04971915854137	0.107685511100842	0.914245163139735	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	239717	240431	.	+	0	ID=cds-RTCIAT899_RS23305;Parent=gene-RTCIAT899_RS23305;Note=frameshifted;Ontology_term=GO:0004803;gbkey=CDS;go_function=transposase activity|0004803||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_026155209.1;locus_tag=RTCIAT899_RS23305;product=IS6 family transposase;pseudo=true;transl_table=11	2.5	29.5	2.5	26.0	0.5	0	4.85087410502341	0.273580249843495	1.05823806029152	0.258524296289373	0.796002300344069	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	240925	241347	.	+	0	ID=cds-WP_041678121.1;Parent=gene-RTCIAT899_RS23310;Dbxref=GenBank:WP_041678121.1;Name=WP_041678121.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008523063.1;locus_tag=RTCIAT899_RS23310;product=ParB N-terminal domain-containing protein;protein_id=WP_041678121.1;transl_table=11	0	6.5	0.14285714285714285	15.0	0	0	1.5368304403347	-0.328460074657878	1.01617870244361	-0.323230622594263	0.746520591102444	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	241344	242705	.	+	0	ID=cds-WP_015342258.1;Parent=gene-RTCIAT899_RS23315;Dbxref=GenBank:WP_015342258.1;Name=WP_015342258.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342258.1;locus_tag=RTCIAT899_RS23315;product=Y4yA family PLP-dependent enzyme;protein_id=WP_015342258.1;transl_table=11	2.0	10.6	4.0	22.2	1.0	0	3.52422866805163	-0.655194457995284	1.03897372996628	-0.630616962775902	0.528291004955782	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	242717	243727	.	+	0	ID=cds-WP_015342259.1;Parent=gene-RTCIAT899_RS23320;Dbxref=GenBank:WP_015342259.1;Name=WP_015342259.1;Ontology_term=GO:0006535,GO:0016765;gbkey=CDS;go_function=transferase activity%2C transferring alkyl or aryl (other than methyl) groups|0016765||IEA;go_process=cysteine biosynthetic process from serine|0006535||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014763148.1;locus_tag=RTCIAT899_RS23320;product=cysteine synthase family protein;protein_id=WP_015342259.1;transl_table=11	0.5	13.0	1.0	11.5	0	0	2.06275043172066	0.0594238512662015	1.14163730850257	0.0520514272121547	0.958487715930767	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	243724	244866	.	+	0	ID=cds-WP_015342260.1;Parent=gene-RTCIAT899_RS23325;Dbxref=GenBank:WP_015342260.1;Name=WP_015342260.1;Ontology_term=GO:0016491;gbkey=CDS;go_function=oxidoreductase activity|0016491||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342260.1;locus_tag=RTCIAT899_RS23325;product=NAD/NADP octopine/nopaline dehydrogenase family protein;protein_id=WP_015342260.1;transl_table=11	12.866666666666667	11.2	9.833333333333334	21.5	3.5	0	6.5077191453949	-0.235950074957907	0.77159328547127	-0.3057959152843	0.759760038723712	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	244863	246743	.	+	0	ID=cds-WP_015342261.1;Parent=gene-RTCIAT899_RS23330;Dbxref=GenBank:WP_015342261.1;Name=WP_015342261.1;Ontology_term=GO:0019290;gbkey=CDS;go_process=siderophore biosynthetic process|0019290||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008523077.1;locus_tag=RTCIAT899_RS23330;product=IucA/IucC family protein;protein_id=WP_015342261.1;transl_table=11	3.1	17.5	1.1428571428571428	32.55882352941177	0.1	0	4.31449721283305	-0.293255691522945	1.08438517816408	-0.270434986966017	0.786825626777273	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	246740	248014	.	+	0	ID=cds-WP_015342262.1;Parent=gene-RTCIAT899_RS23335;Dbxref=GenBank:WP_015342262.1;Name=WP_015342262.1;Ontology_term=GO:0055085,GO:0022857;gbkey=CDS;go_function=transmembrane transporter activity|0022857||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342262.1;locus_tag=RTCIAT899_RS23335;product=MFS transporter;protein_id=WP_015342262.1;transl_table=11	1.5909090909090908	12.692982456140351	1.3333333333333333	14.666666666666666	1.5	0	2.96869007875606	0.0885914271040958	1.11732767243989	0.0792886717919019	0.93680301653458	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	248011	249171	.	+	0	ID=cds-WP_015342263.1;Parent=gene-RTCIAT899_RS23340;Dbxref=GenBank:WP_015342263.1;Name=WP_015342263.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342263.1;locus_tag=RTCIAT899_RS23340;product=ABC transporter substrate-binding protein;protein_id=WP_015342263.1;transl_table=11	1.5	29.25	0	43.0	3.5	0	6.52627339347178	-0.0780790616591155	1.1502754526917	-0.0678785776714668	0.945882291955884	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	249168	250235	.	+	0	ID=cds-WP_051043332.1;Parent=gene-RTCIAT899_RS23345;Dbxref=GenBank:WP_051043332.1;Name=WP_051043332.1;Ontology_term=GO:0042626,GO:0140359;gbkey=CDS;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008523083.1;locus_tag=RTCIAT899_RS23345;product=FecCD family ABC transporter permease;protein_id=WP_051043332.1;transl_table=11	1.25	13.5	1.8333333333333333	15.5	1.0	0	2.92463513175132	-0.0929864396030541	1.1233281269563	-0.0827776295916356	0.934028357068816	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	250298	250981	.	+	0	ID=cds-WP_135488101.1;Parent=gene-RTCIAT899_RS23350;Dbxref=GenBank:WP_135488101.1;Name=WP_135488101.1;Ontology_term=GO:0005524,GO:0016887,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008523084.1;locus_tag=RTCIAT899_RS23350;product=ABC transporter ATP-binding protein;protein_id=WP_135488101.1;transl_table=11	10.0	11.333333333333334	7.0	10.5	3.0	0	4.61429451629914	0.274822548114051	0.888646804912383	0.309259591769024	0.757124066371776	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	251009	253153	.	-	0	ID=cds-WP_041678122.1;Parent=gene-RTCIAT899_RS23355;Dbxref=GenBank:WP_041678122.1;Name=WP_041678122.1;Ontology_term=GO:0015343,GO:0038023,GO:0009279;gbkey=CDS;go_component=cell outer membrane|0009279||IEA;go_function=siderophore-iron transmembrane transporter activity|0015343||IEA,signaling receptor activity|0038023||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014763143.1;locus_tag=RTCIAT899_RS23355;product=TonB-dependent receptor;protein_id=WP_041678122.1;transl_table=11	8.25	34.0	1.4166666666666665	42.53333333333333	2.25	0	7.41542557801752	0.208365397287412	0.958128643474583	0.217471211936416	0.827841139692157	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	253385	254089	.	-	0	ID=cds-RTCIAT899_RS23360;Parent=gene-RTCIAT899_RS23360;Note=frameshifted;Ontology_term=GO:0004803;gbkey=CDS;go_function=transposase activity|0004803||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011578808.1;locus_tag=RTCIAT899_RS23360;product=IS6 family transposase;pseudo=true;transl_table=11	2.833333333333333	40.5	1.5	38.0	1.5	0	7.08259257246232	0.246553936117345	0.984580130620661	0.250415307448792	0.802266193017726	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	254339	254848	.	+	0	ID=cds-WP_015342267.1;Parent=gene-RTCIAT899_RS23365;Dbxref=GenBank:WP_015342267.1;Name=WP_015342267.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342267.1;locus_tag=RTCIAT899_RS23365;product=zinc-binding dehydrogenase;protein_id=WP_015342267.1;transl_table=11	1.0	9.0	2.0344827586206895	6.0	1.0	0	1.81709252807343	0.164063634283978	1.16327663963574	0.141035785206992	0.887841672369761	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	254992	255759	.	+	0	ID=cds-WP_015342268.1;Parent=gene-RTCIAT899_RS23370;Dbxref=GenBank:WP_015342268.1;Name=WP_015342268.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342268.1;locus_tag=RTCIAT899_RS23370;product=SDR family oxidoreductase;protein_id=WP_015342268.1;transl_table=11	1.0	8.0	0.5	9.0	2.0	0	1.8579611979415	0.140663866042732	1.15840406921595	0.121429015816508	0.903351235623586	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	257036	257992	.	+	0	ID=cds-WP_015342270.1;Parent=gene-RTCIAT899_RS23375;Dbxref=GenBank:WP_015342270.1;Name=WP_015342270.1;Ontology_term=GO:0006355,GO:0003700,GO:0043565;gbkey=CDS;go_function=DNA-binding transcription factor activity|0003700||IEA,sequence-specific DNA binding|0043565||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342270.1;locus_tag=RTCIAT899_RS23375;product=helix-turn-helix transcriptional regulator;protein_id=WP_015342270.1;transl_table=11	26.53333333333333	43.0	31.0	42.0	15.0	0	17.9790962145409	-0.0998061934897956	0.807096410594549	-0.123660807035771	0.901583844857234	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	258487	260505	.	+	0	ID=cds-WP_015342271.1;Parent=gene-RTCIAT899_RS23380;Dbxref=GenBank:WP_015342271.1;Name=WP_015342271.1;Ontology_term=GO:0006935,GO:0007165,GO:0004888,GO:0098561;gbkey=CDS;go_component=methyl accepting chemotaxis protein complex|0098561||IEA;go_function=transmembrane signaling receptor activity|0004888||IEA;go_process=chemotaxis|0006935||IEA,signal transduction|0007165||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342271.1;locus_tag=RTCIAT899_RS23380;product=HAMP domain-containing methyl-accepting chemotaxis protein;protein_id=WP_015342271.1;transl_table=11	0	18.2	0.5	22.0	1.0	0	3.23914783592401	-0.0228944426652003	1.16453342535418	-0.0196597557156741	0.984314794856119	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	260505	260969	.	+	0	ID=cds-WP_015342272.1;Parent=gene-RTCIAT899_RS23385;Dbxref=GenBank:WP_015342272.1;Name=WP_015342272.1;Ontology_term=GO:0006935,GO:0007165;gbkey=CDS;go_process=chemotaxis|0006935||IEA,signal transduction|0007165||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342272.1;locus_tag=RTCIAT899_RS23385;product=chemotaxis protein CheW;protein_id=WP_015342272.1;transl_table=11	6.0	10.0	6.2	13.0	4.0	0	4.29814407499326	-0.150349483596063	0.916987788923716	-0.163960180726649	0.869762490697947	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	261228	262628	.	+	0	ID=cds-WP_015342273.1;Parent=gene-RTCIAT899_RS23390;Dbxref=GenBank:WP_015342273.1;Name=WP_015342273.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015342273.1;locus_tag=RTCIAT899_RS23390;product=aminotransferase;protein_id=WP_015342273.1;transl_table=11	2.0	10.0	6.25	24.1	2.0	0	4.10694344510801	-0.973620647865277	0.976863256852286	-0.996680590692439	0.318919573757408	0.999994493201698
sense	NC_020062.1	Protein Homology	CDS	262786	263814	.	+	0	ID=cds-WP_015342274.1;Parent=gene-RTCIAT899_RS23395;Dbxref=GenBank:WP_015342274.1;Name=WP_015342274.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010911253.1;locus_tag=RTCIAT899_RS23395;product=extracellular solute-binding protein;protein_id=WP_015342274.1;transl_table=11	4.0	24.0	0	20.5	3.0	0	4.5516202743015	0.561608221555065	1.0874058075067	0.51646608623764	0.605528919446657	0.999994493201698
