Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	apigennin_r1	apigennin_r2	control_r1	control_r2	salt_r1	salt_r2
sense	NC_020062.1	Protein Homology	CDS	1234284	1235015	.	+	0	ID=cds-WP_015343168.1;Parent=gene-RTCIAT899_RS27765;Dbxref=GenBank:WP_015343168.1;Name=WP_015343168.1;Ontology_term=GO:0000160;gbkey=CDS;go_process=phosphorelay signal transduction system|0000160||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015343168.1;locus_tag=RTCIAT899_RS27765;product=response regulator transcription factor;protein_id=WP_015343168.1;transl_table=11	0.0	2.894064565529333	0.0	4.824051105650081	0.0403072445447569	0.0
sense	NC_020062.1	Protein Homology	CDS	1235117	1236646	.	+	0	ID=cds-WP_015343169.1;Parent=gene-RTCIAT899_RS27770;Dbxref=GenBank:WP_015343169.1;Name=WP_015343169.1;Ontology_term=GO:0016829;gbkey=CDS;go_function=lyase activity|0016829||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015343169.1;locus_tag=RTCIAT899_RS27770;product=UxaA family hydrolase;protein_id=WP_015343169.1;transl_table=11	0.32138048239139333	1.1615350201782433	0.2929730270771729	2.4522259787054583	0.0420747279953826	0.0
sense	NC_020062.1	Protein Homology	CDS	1236659	1237654	.	-	0	ID=cds-WP_015343170.1;Parent=gene-RTCIAT899_RS27775;Dbxref=GenBank:WP_015343170.1;Name=WP_015343170.1;Ontology_term=GO:0006355,GO:0003700;gbkey=CDS;go_function=DNA-binding transcription factor activity|0003700||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015343170.1;locus_tag=RTCIAT899_RS27775;product=GntR family transcriptional regulator;protein_id=WP_015343170.1;transl_table=11	0.906659883556557	1.4258530507813192	0.5844385373232508	1.4854514797379113	0.21065526466229037	0.0
sense	NC_020062.1	Protein Homology	CDS	1237891	1239447	.	+	0	ID=cds-WP_015343171.1;Parent=gene-RTCIAT899_RS27780;Dbxref=GenBank:WP_015343171.1;Name=WP_015343171.1;Ontology_term=GO:0004803;gbkey=CDS;go_function=transposase activity|0004803||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015343171.1;locus_tag=RTCIAT899_RS27780;product=ISL3 family transposase;protein_id=WP_015343171.1;transl_table=11	1.7650841389080527	5.714522864652139	1.2955165648210245	6.047879099697469	0.5305955582462026	0.0
sense	NC_020062.1	Protein Homology	CDS	1239676	1240029	.	-	0	ID=cds-WP_015343172.1;Parent=gene-RTCIAT899_RS33380;Dbxref=GenBank:WP_015343172.1;Name=WP_015343172.1;Note=TnpB%2C as the term is used for proteins encoded by IS66 family insertion elements%2C is considered an accessory protein%2C since TnpC%2C encoded by a neighboring gene%2C is a DDE family transposase.;gbkey=CDS;gene=tnpB;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011970376.1;locus_tag=RTCIAT899_RS33380;product=IS66 family insertion sequence element accessory protein TnpB;protein_id=WP_015343172.1;transl_table=11	0.1934702722386445	1.9947789660710655	0.15827991928957433	3.3250521745158754	0.0	0.0
sense	NC_020062.1	Protein Homology	CDS	1240026	1240412	.	-	0	ID=cds-WP_015343173.1;Parent=gene-RTCIAT899_RS33385;Dbxref=GenBank:WP_015343173.1;Name=WP_015343173.1;gbkey=CDS;gene=tnpA;inference=COORDINATES: protein motif:HMM:NF047595.1;locus_tag=RTCIAT899_RS33385;product=IS66-like element accessory protein TnpA;protein_id=WP_015343173.1;transl_table=11	0.07865458096179173	0.7298726139422813	0.0	1.7108553339805521	0.0	0.0
sense	NC_020062.1	Protein Homology	CDS	1240488	1240583	.	-	0	ID=cds-RTCIAT899_RS33390;Parent=gene-RTCIAT899_RS33390;Note=incomplete%3B partial in the middle of a contig%3B missing C-terminus;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012455634.1;locus_tag=RTCIAT899_RS33390;partial=true;product=IS5/IS1182 family transposase;pseudo=true;start_range=.,1240488;transl_table=11	1.5853813975111146	1.4711494874774107	0.5836572023803054	1.5326412366909112	0.0	0.0
sense	NC_020062.1	Protein Homology	CDS	1241279	1241615	.	-	0	ID=cds-WP_197923097.1;Parent=gene-RTCIAT899_RS32715;Dbxref=GenBank:WP_197923097.1;Name=WP_197923097.1;Note=programmed frameshift;Ontology_term=GO:0004803;exception=ribosomal slippage;gbkey=CDS;go_function=transposase activity|0004803||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_076611376.1;locus_tag=RTCIAT899_RS32715;product=IS630 family transposase;protein_id=WP_197923097.1;transl_table=11	0.18064880019117743	2.514486957824892	0.0	3.0561866796922623	0.0	0.0
sense	NC_020062.1	Protein Homology	CDS	1240672	1241279	.	-	2	ID=cds-WP_197923097.1;Parent=gene-RTCIAT899_RS32715;Dbxref=GenBank:WP_197923097.1;Name=WP_197923097.1;Note=programmed frameshift;Ontology_term=GO:0004803;exception=ribosomal slippage;gbkey=CDS;go_function=transposase activity|0004803||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_076611376.1;locus_tag=RTCIAT899_RS32715;product=IS630 family transposase;protein_id=WP_197923097.1;transl_table=11	0.20025870284350922	4.645735223612876	0.0921564003758377	5.283579000171299	0.0	0.0
sense	NC_020062.1	Protein Homology	CDS	1241758	1242363	.	-	0	ID=cds-WP_135488187.1;Parent=gene-RTCIAT899_RS27805;Dbxref=GenBank:WP_135488187.1;Name=WP_135488187.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015343176.1;locus_tag=RTCIAT899_RS27805;product=hypothetical protein;protein_id=WP_135488187.1;transl_table=11	0.05022990566371848	0.9322135366193494	0.0	2.4279465135697604	0.09737591751406617	0.0
sense	NC_020062.1	Protein Homology	CDS	1242348	1245023	.	-	0	ID=cds-WP_015343177.1;Parent=gene-RTCIAT899_RS31790;Dbxref=GenBank:WP_015343177.1;Name=WP_015343177.1;Ontology_term=GO:0016757;gbkey=CDS;go_function=glycosyltransferase activity|0016757||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015343177.1;locus_tag=RTCIAT899_RS31790;product=glycosyltransferase family 2 protein;protein_id=WP_015343177.1;transl_table=11	1.1261184455863702	3.1138231304454616	1.0259803736909403	4.7211764732027355	0.3528239522482757	0.0
sense	NC_020062.1	Protein Homology	CDS	1245124	1246250	.	-	0	ID=cds-RTCIAT899_RS27820;Parent=gene-RTCIAT899_RS27820;Note=programmed frameshift%3B internal stop;Ontology_term=GO:0004803;gbkey=CDS;go_function=transposase activity|0004803||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_076611342.1;locus_tag=RTCIAT899_RS27820;product=IS3 family transposase;pseudo=true;transl_table=11	0.44565113285849256	2.4749773098998844	0.24029897240857295	3.6047214179728244	0.1309001908019612	0.0
sense	NC_020062.1	GeneMarkS-2+	CDS	1246397	1247491	.	-	0	ID=cds-WP_041678215.1;Parent=gene-RTCIAT899_RS27830;Dbxref=GenBank:WP_041678215.1;Name=WP_041678215.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=RTCIAT899_RS27830;product=hypothetical protein;protein_id=WP_041678215.1;transl_table=11	0.5003724301185765	1.2252861484743367	0.426416220917118	2.687370935567625	0.10778046760461023	0.0
sense	NC_020062.1	Protein Homology	CDS	1247504	1248835	.	-	0	ID=cds-WP_015343178.1;Parent=gene-RTCIAT899_RS27835;Dbxref=GenBank:WP_015343178.1;Name=WP_015343178.1;Ontology_term=GO:0016757,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=glycosyltransferase activity|0016757||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015343178.1;locus_tag=RTCIAT899_RS27835;product=beta-1%2C6-N-acetylglucosaminyltransferase;protein_id=WP_015343178.1;transl_table=11	1.3025836347118347	4.718281239116741	1.209379788715948	5.57826179840656	0.6955360018110573	0.0
sense	NC_020062.1	Protein Homology	CDS	1248849	1250186	.	-	0	ID=cds-WP_135488303.1;Parent=gene-RTCIAT899_RS27840;Dbxref=GenBank:WP_135488303.1;Name=WP_135488303.1;Ontology_term=GO:0006486,GO:0016757;gbkey=CDS;go_function=glycosyltransferase activity|0016757||IEA;go_process=protein glycosylation|0006486||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015343179.1;locus_tag=RTCIAT899_RS27840;product=glycosyltransferase family 2 protein;protein_id=WP_135488303.1;transl_table=11	1.1602432469677753	3.7471430891801316	1.0259803736909403	4.8934554283584255	0.5071844313568963	0.0
sense	NC_020062.1	Protein Homology	CDS	1250331	1251167	.	-	0	ID=cds-WP_015343180.1;Parent=gene-RTCIAT899_RS27845;Dbxref=GenBank:WP_015343180.1;Name=WP_015343180.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015343180.1;locus_tag=RTCIAT899_RS27845;product=class I SAM-dependent methyltransferase;protein_id=WP_015343180.1;transl_table=11	6.109684869548209	3.205945836509913	4.317808120834947	4.218883404224444	1.0675950567389578	0.0
sense	NC_020062.1	Protein Homology	CDS	1252202	1252679	.	-	0	ID=cds-WP_376766910.1-3;Parent=gene-RTCIAT899_RS32925;Dbxref=GenBank:WP_376766910.1;Name=WP_376766910.1;Note=programmed frameshift;Ontology_term=GO:0004803;exception=ribosomal slippage;gbkey=CDS;go_function=transposase activity|0004803||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_076612076.1;locus_tag=RTCIAT899_RS32925;product=IS3 family transposase;protein_id=WP_376766910.1;transl_table=11	1.783056567577354	8.260596703743454	1.3480283502674835	12.46633708839804	1.0956318585146996	0.0
sense	NC_020062.1	Protein Homology	CDS	1251310	1252202	.	-	2	ID=cds-WP_376766910.1-3;Parent=gene-RTCIAT899_RS32925;Dbxref=GenBank:WP_376766910.1;Name=WP_376766910.1;Note=programmed frameshift;Ontology_term=GO:0004803;exception=ribosomal slippage;gbkey=CDS;go_function=transposase activity|0004803||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_076612076.1;locus_tag=RTCIAT899_RS32925;product=IS3 family transposase;protein_id=WP_376766910.1;transl_table=11	2.6928404297254835	2.892876259810004	2.007833063507611	3.6385211890086584	0.2560615882445755	0.0
sense	NC_020062.1	Protein Homology	CDS	1252901	1253713	.	+	0	ID=cds-WP_015343181.1;Parent=gene-RTCIAT899_RS27860;Dbxref=GenBank:WP_015343181.1;Name=WP_015343181.1;Ontology_term=GO:0055085,GO:0042626,GO:0140359,GO:0016020,GO:0043190;gbkey=CDS;go_component=membrane|0016020||IEA,ATP-binding cassette (ABC) transporter complex|0043190||IEA;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015343181.1;locus_tag=RTCIAT899_RS27860;product=ABC transporter permease;protein_id=WP_015343181.1;transl_table=11	0.9734592787669721	4.516591784432494	0.5513514531710634	5.2483065226906485	0.21774836167352069	0.0
sense	NC_020062.1	Protein Homology	CDS	1253901	1253991	.	+	0	ID=cds-RTCIAT899_RS34680;Parent=gene-RTCIAT899_RS34680;Note=frameshifted%3B incomplete%3B partial in the middle of a contig%3B missing N-terminus and C-terminus;end_range=1253991,.;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_076612145.1;locus_tag=RTCIAT899_RS34680;partial=true;product=IS5/IS1182 family transposase;pseudo=true;start_range=.,1253901;transl_table=11	4.013976637214954	3.8799546922481163	3.69435767660501	8.892687615085727	1.2969188134840461	0.0
sense	NC_020062.1	Protein Homology	CDS	1254092	1255117	.	+	0	ID=cds-WP_015340848.1-3;Parent=gene-RTCIAT899_RS27865;Dbxref=GenBank:WP_015340848.1;Name=WP_015340848.1;Ontology_term=GO:0004803;gbkey=CDS;go_function=transposase activity|0004803||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011424135.1;locus_tag=RTCIAT899_RS27865;product=IS110 family transposase;protein_id=WP_015340848.1;transl_table=11	0.613137756854201	2.298778614350669	0.3640746681514574	2.700794693895875	0.17254329243720498	0.0
sense	NC_020062.1	Protein Homology	CDS	1256303	1256564	.	-	0	ID=cds-WP_085999180.1-2;Parent=gene-RTCIAT899_RS27870;Dbxref=GenBank:WP_085999180.1;Name=WP_085999180.1;Note=programmed frameshift;Ontology_term=GO:0004803;exception=ribosomal slippage;gbkey=CDS;go_function=transposase activity|0004803||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_076611444.1;locus_tag=RTCIAT899_RS27870;product=IS3 family transposase;protein_id=WP_085999180.1;transl_table=11	1.2281951415396903	4.042853553373037	0.40480477722341784	6.036968535362674	0.40219333433427	0.0
sense	NC_020062.1	Protein Homology	CDS	1255462	1256303	.	-	2	ID=cds-WP_085999180.1-2;Parent=gene-RTCIAT899_RS27870;Dbxref=GenBank:WP_085999180.1;Name=WP_085999180.1;Note=programmed frameshift;Ontology_term=GO:0004803;exception=ribosomal slippage;gbkey=CDS;go_function=transposase activity|0004803||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_076611444.1;locus_tag=RTCIAT899_RS27870;product=IS3 family transposase;protein_id=WP_085999180.1;transl_table=11	2.084720051454045	3.1030421493585294	1.680267290463017	5.810202883037279	0.7008290500418539	0.0
sense	NC_020062.1	Protein Homology	CDS	1256649	1258313	.	-	0	ID=cds-WP_015343182.1;Parent=gene-RTCIAT899_RS27880;Dbxref=GenBank:WP_015343182.1;Name=WP_015343182.1;Ontology_term=GO:0006071,GO:0004371;gbkey=CDS;go_function=glycerone kinase activity|0004371||IEA;go_process=glycerol metabolic process|0006071||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015343182.1;locus_tag=RTCIAT899_RS27880;product=dihydroxyacetone kinase subunit DhaK;protein_id=WP_015343182.1;transl_table=11	0.11375389246606275	0.9407645534990682	0.030847948233914034	1.1929748004513039	0.0	0.0
sense	NC_020062.1	Protein Homology	CDS	1258325	1259320	.	-	0	ID=cds-WP_015343183.1;Parent=gene-RTCIAT899_RS27885;Dbxref=GenBank:WP_015343183.1;Name=WP_015343183.1;Ontology_term=GO:0005524,GO:0016887,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015343183.1;locus_tag=RTCIAT899_RS27885;product=ABC transporter ATP-binding protein;protein_id=WP_015343183.1;transl_table=11	0.09168470732594397	1.7015704915401377	0.28128057946038815	1.9204179351307804	0.23698717274507672	0.0
sense	NC_020062.1	Protein Homology	CDS	1259313	1260410	.	-	0	ID=cds-WP_015343184.1;Parent=gene-RTCIAT899_RS27890;Dbxref=GenBank:WP_015343184.1;Name=WP_015343184.1;Ontology_term=GO:0005524,GO:0016887,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015343184.1;locus_tag=RTCIAT899_RS27890;product=ABC transporter ATP-binding protein;protein_id=WP_015343184.1;transl_table=11	0.09009817778205241	0.8360630967084739	0.02551506895651608	2.4120255528250407	0.0806144890895138	0.0
sense	NC_020062.1	Protein Homology	CDS	1260414	1260602	.	-	0	ID=cds-WP_041678216.1;Parent=gene-RTCIAT899_RS27895;Dbxref=GenBank:WP_041678216.1;Name=WP_041678216.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011426227.1;locus_tag=RTCIAT899_RS27895;product=hypothetical protein;protein_id=WP_041678216.1;transl_table=11	1.288436945278874	1.1208757999827892	0.592921602418088	2.3354533130528172	0.4683317937581278	0.0
sense	NC_020062.1	Protein Homology	CDS	1260599	1261540	.	-	0	ID=cds-WP_015343185.1;Parent=gene-RTCIAT899_RS27900;Dbxref=GenBank:WP_015343185.1;Name=WP_015343185.1;Ontology_term=GO:0008643,GO:0055085;gbkey=CDS;go_process=carbohydrate transport|0008643||IEA,transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_006313953.1;locus_tag=RTCIAT899_RS27900;product=carbohydrate ABC transporter permease;protein_id=WP_015343185.1;transl_table=11	0.11848285603480091	2.9235582171525616	0.011996165803887881	4.920071231160633	0.12528621234293866	0.0
sense	NC_020062.1	Protein Homology	CDS	1261537	1262484	.	-	0	ID=cds-WP_015343186.1;Parent=gene-RTCIAT899_RS27905;Dbxref=GenBank:WP_015343186.1;Name=WP_015343186.1;Ontology_term=GO:0008643,GO:0055085,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;go_process=carbohydrate transport|0008643||IEA,transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015343186.1;locus_tag=RTCIAT899_RS27905;product=carbohydrate ABC transporter permease;protein_id=WP_015343186.1;transl_table=11	0.4495258646107464	1.8622145411106465	0.42850781946908495	4.345716924288154	0.3734797848957222	0.0
sense	NC_020062.1	Protein Homology	CDS	1262586	1263920	.	-	0	ID=cds-WP_041678217.1;Parent=gene-RTCIAT899_RS27910;Dbxref=GenBank:WP_041678217.1;Name=WP_041678217.1;Ontology_term=GO:0042626,GO:0140359,GO:0055052;gbkey=CDS;go_component=ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011426224.1;locus_tag=RTCIAT899_RS27910;product=ABC transporter substrate-binding protein;protein_id=WP_041678217.1;transl_table=11	0.09120396354221243	2.1158104988439166	0.005995836428946956	3.526796913194367	0.15618075998585654	0.0
sense	NC_020062.1	Protein Homology	CDS	1264171	1265193	.	+	0	ID=cds-WP_015343188.1;Parent=gene-RTCIAT899_RS27915;Dbxref=GenBank:WP_015343188.1;Name=WP_015343188.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015343188.1;locus_tag=RTCIAT899_RS27915;product=LacI family DNA-binding transcriptional regulator;protein_id=WP_015343188.1;transl_table=11	0.6546090931658796	2.208881341901567	0.3833994525899953	2.44503470017553	0.08652464224856907	0.0
sense	NC_020062.1	Protein Homology	CDS	1265295	1266698	.	-	0	ID=cds-WP_015343189.1;Parent=gene-RTCIAT899_RS27920;Dbxref=GenBank:WP_015343189.1;Name=WP_015343189.1;Ontology_term=GO:0030170;gbkey=CDS;go_function=pyridoxal phosphate binding|0030170||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012557055.1;locus_tag=RTCIAT899_RS27920;product=PLP-dependent aminotransferase family protein;protein_id=WP_015343189.1;transl_table=11	0.13008257620604016	1.6094626871547741	0.13469012362622432	1.257551783951517	0.05253722045363613	0.0
sense	NC_020062.1	Protein Homology	CDS	1267048	1267311	.	-	0	ID=cds-WP_015343190.1;Parent=gene-RTCIAT899_RS27925;Dbxref=GenBank:WP_015343190.1;Name=WP_015343190.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015343190.1;locus_tag=RTCIAT899_RS27925;product=hypothetical protein;protein_id=WP_015343190.1;transl_table=11	1.3836055832824272	4.814671049926072	0.8489559307349896	3.343944516416534	0.0	0.0
sense	NC_020062.1	Protein Homology	CDS	1267706	1268221	.	-	0	ID=cds-WP_015343191.1;Parent=gene-RTCIAT899_RS27930;Dbxref=GenBank:WP_015343191.1;Name=WP_015343191.1;Ontology_term=GO:0016818;gbkey=CDS;go_function=hydrolase activity%2C acting on acid anhydrides%2C in phosphorus-containing anhydrides|0016818||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015343191.1;locus_tag=RTCIAT899_RS27930;product=NUDIX hydrolase;protein_id=WP_015343191.1;transl_table=11	0.2359637428853752	1.642213381370133	0.33662089811701335	1.4257127783171268	0.11436008917349633	0.0
sense	NC_020062.1	Protein Homology	CDS	1268554	1269417	.	+	0	ID=cds-WP_015343192.1;Parent=gene-RTCIAT899_RS27935;Dbxref=GenBank:WP_015343192.1;Name=WP_015343192.1;Ontology_term=GO:0055085,GO:0022857,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=transmembrane transporter activity|0022857||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015343192.1;locus_tag=RTCIAT899_RS27935;product=DMT family transporter;protein_id=WP_015343192.1;transl_table=11	0.2113841863348153	1.5256365055321295	0.2918286011901527	3.405869414868692	0.06829838658972698	0.0
sense	NC_020062.1	Protein Homology	CDS	1269763	1270569	.	+	0	ID=cds-WP_015343193.1;Parent=gene-RTCIAT899_RS27940;Dbxref=GenBank:WP_015343193.1;Name=WP_015343193.1;Ontology_term=GO:0008168,GO:1904047;gbkey=CDS;go_function=methyltransferase activity|0008168||IEA,S-adenosyl-L-methionine binding|1904047||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015343193.1;locus_tag=RTCIAT899_RS27940;product=class I SAM-dependent methyltransferase;protein_id=WP_015343193.1;transl_table=11	0.07543822263249914	3.5001326096116836	0.03471567003005534	3.737593499142148	0.07312243620015378	0.0
sense	NC_020062.1	Protein Homology	CDS	1270664	1271695	.	+	0	ID=cds-WP_015343194.1;Parent=gene-RTCIAT899_RS27945;Dbxref=GenBank:WP_015343194.1;Name=WP_015343194.1;Ontology_term=GO:0009094,GO:0004664;gbkey=CDS;go_function=prephenate dehydratase activity|0004664||IEA;go_process=L-phenylalanine biosynthetic process|0009094||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015343194.1;locus_tag=RTCIAT899_RS27945;product=prephenate dehydratase domain-containing protein;protein_id=WP_015343194.1;transl_table=11	0.17697280716403138	2.134877395781173	0.08144053986701935	2.566283000970828	0.0	0.0
sense	NC_020062.1	Protein Homology	CDS	1271692	1273119	.	+	0	ID=cds-WP_015343195.1;Parent=gene-RTCIAT899_RS27950;Dbxref=GenBank:WP_015343195.1;Name=WP_015343195.1;Ontology_term=GO:0016491,GO:0071949;gbkey=CDS;go_function=oxidoreductase activity|0016491||IEA,FAD binding|0071949||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015343195.1;locus_tag=RTCIAT899_RS27950;product=FAD-binding oxidoreductase;protein_id=WP_015343195.1;transl_table=11	0.042632104807021565	2.324168938199607	0.09416990156051985	2.112211452246298	0.04132339356689363	0.0
sense	NC_020062.1	Protein Homology	CDS	1273156	1274379	.	+	0	ID=cds-WP_015343196.1;Parent=gene-RTCIAT899_RS27955;Dbxref=GenBank:WP_015343196.1;Name=WP_015343196.1;Ontology_term=GO:0010181,GO:0016491;gbkey=CDS;go_function=FMN binding|0010181||IEA,oxidoreductase activity|0016491||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015343196.1;locus_tag=RTCIAT899_RS27955;product=alpha-hydroxy acid oxidase;protein_id=WP_015343196.1;transl_table=11	0.014427809543487392	0.5769213676382003	0.0038147529567340217	1.5326412366909112	0.051919135507122766	0.0
sense	NC_020062.1	Protein Homology	CDS	1274418	1275398	.	+	0	ID=cds-WP_041678433.1;Parent=gene-RTCIAT899_RS27960;Dbxref=GenBank:WP_041678433.1;Name=WP_041678433.1;Ontology_term=GO:0005524,GO:0042626,GO:0140359,GO:0055052;gbkey=CDS;go_component=ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA;go_function=ATP binding|0005524||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015343197.1;locus_tag=RTCIAT899_RS27960;product=ABC transporter substrate-binding protein;protein_id=WP_041678433.1;transl_table=11	0.1008438320129394	5.614662264133972	0.011423260230073255	5.924337991367927	0.12030541491034476	0.0
sense	NC_020062.1	Protein Homology	CDS	1275395	1276327	.	+	0	ID=cds-WP_015343198.1;Parent=gene-RTCIAT899_RS27965;Dbxref=GenBank:WP_015343198.1;Name=WP_015343198.1;Ontology_term=GO:0042626,GO:0140359,GO:0016020,GO:0043190;gbkey=CDS;go_component=membrane|0016020||IEA,ATP-binding cassette (ABC) transporter complex|0043190||IEA;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015343198.1;locus_tag=RTCIAT899_RS27965;product=ABC transporter permease;protein_id=WP_015343198.1;transl_table=11	0.5029720189317148	1.967839828908691	0.13011864747599522	1.7662335023473397	0.2608954445935551	0.0
sense	NC_020062.1	Protein Homology	CDS	1276327	1277124	.	+	0	ID=cds-WP_041678435.1;Parent=gene-RTCIAT899_RS27970;Dbxref=GenBank:WP_041678435.1;Name=WP_041678435.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_019656559.1;locus_tag=RTCIAT899_RS27970;product=ABC transporter ATP-binding protein;protein_id=WP_041678435.1;transl_table=11	0.11443354448200527	0.9733921420903169	0.07021440028635252	3.318802076443477	0.0	0.0
sense	NC_020062.1	Protein Homology	CDS	1277180	1277731	.	+	0	ID=cds-WP_015343200.1;Parent=gene-RTCIAT899_RS27975;Dbxref=GenBank:WP_015343200.1;Name=WP_015343200.1;Ontology_term=GO:0006355,GO:0003700;gbkey=CDS;go_function=DNA-binding transcription factor activity|0003700||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015343200.1;locus_tag=RTCIAT899_RS27975;product=MarR family winged helix-turn-helix transcriptional regulator;protein_id=WP_015343200.1;transl_table=11	0.22057480313198116	1.535112508672081	0.2030112008279323	2.2656435672822166	0.42760728995307323	0.0
sense	NC_020062.1	Protein Homology	CDS	1277825	1278766	.	-	0	ID=cds-WP_015343201.1;Parent=gene-RTCIAT899_RS27980;Dbxref=GenBank:WP_015343201.1;Name=WP_015343201.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015343201.1;locus_tag=RTCIAT899_RS27980;product=MYG1 family protein;protein_id=WP_015343201.1;transl_table=11	0.3877620742957121	0.7496303120904004	0.18694025044391946	1.9524092187145368	0.07159212133882208	0.0
sense	NC_020062.1	Protein Homology	CDS	1278911	1279807	.	-	0	ID=cds-WP_015343202.1;Parent=gene-RTCIAT899_RS27985;Dbxref=GenBank:WP_015343202.1;Name=WP_015343202.1;Ontology_term=GO:0007165,GO:0005525,GO:0046872,GO:0052621,GO:0005886;gbkey=CDS;go_component=plasma membrane|0005886||IEA;go_function=GTP binding|0005525||IEA,metal ion binding|0046872||IEA,diguanylate cyclase activity|0052621||IEA;go_process=signal transduction|0007165||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017996527.1;locus_tag=RTCIAT899_RS27985;product=GGDEF domain-containing protein;protein_id=WP_015343202.1;transl_table=11	1.6967292548613935	1.1021320575081606	1.1243697276623943	3.5266126115162106	0.19735721074757226	0.0
